Time	Data
898	23.25114
899	23.22449
900	23.18262
901	23.13244
902	23.0818
903	23.03873
904	23.01067
905	23.00372
906	23.02204
907	23.06749
908	23.13942
909	23.23474
910	23.34827
911	23.47322
912	23.60189
913	23.72647
914	23.83979
915	23.93607
916	24.01151
917	24.06472
918	24.09682
919	24.11139
920	24.11408
921	24.11208
922	24.11335
923	24.12582
924	24.15652
925	24.21082
926	24.29183
927	24.39997
928	24.53288
929	24.68556
930	24.85076
931	25.01973
932	25.18301
933	25.33142
934	25.45701
935	25.55395
936	25.6192
937	25.65298
938	25.6589
939	25.64376
940	25.61703
941	25.59004
942	25.575
943	25.58382
944	25.62702
945	25.71263
946	25.84537
947	26.02613
948	26.25179
949	26.5154
950	26.80686
951	27.11382
952	27.42291
953	27.72112
954	27.99724
955	28.24309
956	28.4546
957	28.63255
958	28.78274
959	28.91586
960	29.04668
961	29.19299
962	29.37402
963	29.6088
964	29.91436
965	30.30408
966	30.78638
967	31.36376
968	32.03254
969	32.78309
970	33.60085
971	34.46791
972	35.36509
973	36.2744
974	37.18164
975	38.07891
976	38.96675
977	39.85579
978	40.76753
979	41.7343
980	42.79814
981	44.00866
982	45.42006
983	47.08728
984	49.06162
985	51.38616
986	54.09123
987	57.19031
988	60.6767
989	64.52125
990	68.67138
991	73.05157
992	77.56532
993	82.09859
994	86.52453
995	90.70921
996	94.51817
997	97.82316
998	100.50885
999	102.47899
1000	103.66164
1001	104.01311
1002	103.52036
1003	102.20178
1004	100.10607
1005	97.30964
1006	93.91234
1007	90.03207
1008	85.79851
1009	81.34637
1010	76.80861
1011	72.31008
1012	67.96188
1013	63.85691
1014	60.06664
1015	56.63943
1016	53.6003
1017	50.9522
1018	48.67846
1019	46.74628
1020	45.11097
1021	43.72049
1022	42.52003
1023	41.45635
1024	40.48141
1025	39.55526
1026	38.648
1027	37.74062
1028	36.82496
1029	35.90262
1030	34.98328
1031	34.0824
1032	33.21866
1033	32.41131
1034	31.6778
1035	31.03175
1036	30.48144
1037	30.02896
1038	29.67008
1039	29.39469
1040	29.18787
1041	29.03131
1042	28.9051
1043	28.78949
1044	28.66669
1045	28.52233
1046	28.34658
1047	28.13479
1048	27.88766
1049	27.61085
1050	27.31421
1051	27.01057
1052	26.71438
1053	26.44017
1054	26.20115
1055	26.00788
1056	25.86729
1057	25.78208
1058	25.7505
1059	25.76656
1060	25.82064
1061	25.90037
1062	25.99184
1063	26.08076
1064	26.15378
1065	26.19957
1066	26.20973
1067	26.1794
1068	26.10754
1069	25.99683
1070	25.85327
1071	25.68548
1072	25.5038
1073	25.31924
1074	25.14251
1075	24.98298
1076	24.84793
1077	24.74198
1078	24.66678
1079	24.62106
1080	24.60086
1081	24.60009
1082	24.61124
1083	24.62616
1084	24.63698
1085	24.63683
1086	24.62055
1087	24.58514
1088	24.53
1089	24.45695
1090	24.36997
1091	24.27473
1092	24.17801
1093	24.08698
1094	24.00844
1095	23.94814
1096	23.9102
1097	23.8967
1098	23.90741
1099	23.93986
1100	23.9895
1101	24.05013
1102	24.11445
1103	24.17471
1104	24.2234
1105	24.2539
1106	24.26106
1107	24.24163
1108	24.1945
1109	24.12078
1110	24.02368
1111	23.90822
1112	23.78072
1113	23.64833
1114	23.51842
1115	23.39798
1116	23.29308
1117	23.2085
1118	23.1474
1119	23.11121
1120	23.09962
1121	23.1108
1122	23.14164
1123	23.18815
1124	23.24587
1125	23.31031
1126	23.37728
1127	23.44326
1128	23.50556
1129	23.56244
1130	23.61306
1131	23.65737
1132	23.69589
1133	23.72949
1134	23.75902
1135	23.78515
1136	23.80807
1137	23.8274
1138	23.84214
1139	23.85069
1140	23.85101
1141	23.84085
1142	23.818
1143	23.78063
1144	23.72754
1145	23.65841
1146	23.574
1147	23.4762
1148	23.36804
1149	23.25351
1150	23.13735
1151	23.02476
1152	22.92097
1153	22.83089
1154	22.75874
1155	22.70771
1156	22.67971
1157	22.67522
1158	22.69329
1159	22.73162
1160	22.78672
1161	22.85426
1162	22.9294
1163	23.00716
1164	23.08285
1165	23.15236
1166	23.2125
1167	23.26114
1168	23.29735
1169	23.3213
1170	23.3342
1171	23.33806
1172	23.33539
1173	23.32891
1174	23.32124
1175	23.3146
1176	23.31059
1177	23.31005
1178	23.31297
1179	23.31857
1180	23.32541
1181	23.33158
1182	23.33497
1183	23.33352
1184	23.32552
1185	23.30982
1186	23.28599
1187	23.25444
1188	23.21642
1189	23.17391
1190	23.12948
1191	23.08603
1192	23.04656
1193	23.01383
1194	22.99011
1195	22.97698
1196	22.97511
1197	22.98425
1198	23.00319
1199	23.02991
1200	23.06175
1201	23.09567
1202	23.12854
1203	23.15744
1204	23.17996
1205	23.19439
1206	23.19995
1207	23.19677
1208	23.18594
1209	23.16935
1210	23.1495
1211	23.12921
1212	23.11135
1213	23.09851
1214	23.09269
1215	23.09513
1216	23.1061
1217	23.12488
1218	23.14983
1219	23.17846
1220	23.20778
1221	23.23451
1222	23.25549
1223	23.26797
1224	23.26997
1225	23.26052
1226	23.23979
1227	23.20921
1228	23.17131
1229	23.12963
1230	23.08839
1231	23.05211
1232	23.02524
1233	23.01173
1234	23.01462
1235	23.03573
1236	23.07543
1237	23.13251
1238	23.20424
1239	23.28651
1240	23.37414
1241	23.46122
1242	23.54164
1243	23.60953
1244	23.65977
1245	23.68841
1246	23.69303
1247	23.67293
1248	23.62926
1249	23.56493
1250	23.48438
1251	23.39329
1252	23.29811
1253	23.20559
1254	23.12223
1255	23.05381
1256	23.00493
1257	22.9787
1258	22.97653
1259	22.99803
1260	23.04111
1261	23.10219
1262	23.17652
1263	23.25859
1264	23.34258
1265	23.42284
1266	23.49432
1267	23.55291
1268	23.59573
1269	23.6213
1270	23.62951
1271	23.62157
1272	23.59978
1273	23.56725
1274	23.52754
1275	23.48432
1276	23.44101
1277	23.40044
1278	23.36471
1279	23.33499
1280	23.31153
1281	23.29372
1282	23.28027
1283	23.26947
1284	23.25944
1285	23.24846
1286	23.23522
1287	23.21907
1288	23.20015
1289	23.17945
1290	23.15878
1291	23.14062
1292	23.12787
1293	23.1236
1294	23.13068
1295	23.15147
1296	23.18749
1297	23.23921
1298	23.30587
1299	23.38545
1300	23.47473
1301	23.56945
1302	23.66464
1303	23.75492
1304	23.83498
1305	23.89994
1306	23.9458
1307	23.96975
1308	23.97042
1309	23.94806
1310	23.9045
1311	23.84306
1312	23.76827
1313	23.68558
1314	23.60088
1315	23.52006
1316	23.44856
1317	23.39092
1318	23.35047
1319	23.32905
1320	23.32689
1321	23.34267
1322	23.37362
1323	23.41584
1324	23.4646
1325	23.51486
1326	23.56163
1327	23.60049
1328	23.62792
1329	23.64165
1330	23.64082
1331	23.62604
1332	23.59932
1333	23.56388
1334	23.52381
1335	23.48368
1336	23.44815
1337	23.42143
1338	23.40696
1339	23.407
1340	23.42242
1341	23.45255
1342	23.49523
1343	23.54694
1344	23.60307
1345	23.65832
1346	23.70712
1347	23.74412
1348	23.76467
1349	23.76522
1350	23.74369
1351	23.69967
1352	23.63454
1353	23.55139
1354	23.45485
1355	23.35079
1356	23.24586
1357	23.14708
1358	23.06125
1359	22.99451
1360	22.95185
1361	22.93676
1362	22.95099
1363	22.9944
1364	23.065
1365	23.15911
1366	23.27162
1367	23.39639
1368	23.52669
1369	23.65568
1370	23.77689
1371	23.88465
1372	23.97446
1373	24.04324
1374	24.08948
1375	24.11326
1376	24.11616
1377	24.10104
1378	24.07171
1379	24.03266
1380	23.98854
1381	23.94389
1382	23.90271
1383	23.8682
1384	23.84251
1385	23.82667
1386	23.82055
1387	23.82293
1388	23.8317
1389	23.84406
1390	23.85686
1391	23.86686
1392	23.87107
1393	23.86699
1394	23.85285
1395	23.82775
1396	23.79172
1397	23.74575
1398	23.69164
1399	23.6319
1400	23.56952
1401	23.50774
1402	23.44978
1403	23.39862
1404	23.35682
1405	23.3263
1406	23.30827
1407	23.30319
1408	23.31078
1409	23.33009
1410	23.35963
1411	23.39752
1412	23.44165
1413	23.48988
1414	23.54017
1415	23.59067
1416	23.63991
1417	23.68672
1418	23.73032
1419	23.77023
1420	23.80624
1421	23.83828
1422	23.86633
1423	23.89036
1424	23.91022
1425	23.9256
1426	23.93603
1427	23.94092
1428	23.9396
1429	23.93144
1430	23.91593
1431	23.89286
1432	23.8624
1433	23.8252
1434	23.78248
1435	23.73603
1436	23.68818
1437	23.64173
1438	23.59977
1439	23.56557
1440	23.54229
1441	23.5328
1442	23.53942
1443	23.56373
1444	23.60638
1445	23.66699
1446	23.7441
1447	23.83519
1448	23.93678
1449	24.04463
1450	24.15396
1451	24.25976
1452	24.35707
1453	24.44134
1454	24.50872
1455	24.55634
1456	24.58249
1457	24.58676
1458	24.57011
1459	24.5348
1460	24.48426
1461	24.42287
1462	24.35573
1463	24.28827
1464	24.22596
1465	24.17396
1466	24.13677
1467	24.11803
1468	24.12023
1469	24.14469
1470	24.19142
1471	24.25923
1472	24.34583
1473	24.44802
1474	24.56196
1475	24.68341
1476	24.80803
1477	24.93168
1478	25.05061
1479	25.16173
1480	25.2627
1481	25.352
1482	25.42897
1483	25.49376
1484	25.54715
1485	25.59049
1486	25.62543
1487	25.6538
1488	25.67739
1489	25.69778
1490	25.71624
1491	25.73362
1492	25.75031
1493	25.76627
1494	25.78106
1495	25.79395
1496	25.80399
1497	25.8102
1498	25.81164
1499	25.80756
1500	25.79747
1501	25.78121
1502	25.75899
1503	25.73135
1504	25.69914
1505	25.66344
1506	25.62545
1507	25.58642
1508	25.5475
1509	25.50968
1510	25.4737
1511	25.43996
1512	25.40859
1513	25.37935
1514	25.35175
1515	25.32508
1516	25.29851
1517	25.27116
1518	25.24223
1519	25.21108
1520	25.17732
1521	25.14082
1522	25.10181
1523	25.06081
1524	25.01865
1525	24.9764
1526	24.93529
1527	24.89663
1528	24.8617
1529	24.83169
1530	24.80754
1531	24.78995
1532	24.77926
1533	24.77546
1534	24.77814
1535	24.78655
1536	24.79962
1537	24.81597
1538	24.83407
1539	24.85223
1540	24.86874
1541	24.88193
1542	24.89024
1543	24.89233
1544	24.88708
1545	24.87371
1546	24.85176
1547	24.82115
1548	24.78218
1549	24.73553
1550	24.68224
1551	24.62366
1552	24.56147
1553	24.49753
1554	24.4339
1555	24.37269
1556	24.31599
1557	24.26578
1558	24.22382
1559	24.19155
1560	24.17
1561	24.15971
1562	24.1607
1563	24.17241
1564	24.19373
1565	24.22307
1566	24.2584
1567	24.29737
1568	24.33749
1569	24.37625
1570	24.41134
1571	24.44079
1572	24.46315
1573	24.47758
1574	24.48398
1575	24.48301
1576	24.47604
1577	24.46508
1578	24.45265
1579	24.44157
1580	24.43472
1581	24.43481
1582	24.44408
1583	24.46413
1584	24.49566
1585	24.53838
1586	24.59089
1587	24.65077
1588	24.7146
1589	24.77824
1590	24.83702
1591	24.88606
1592	24.92069
1593	24.93673
1594	24.93087
1595	24.90095
1596	24.84618
1597	24.76729
1598	24.66651
1599	24.54754
1600	24.41529
1601	24.27565
1602	24.13509
1603	24.00026
1604	23.87759
1605	23.7728
1606	23.69061
1607	23.63439
1608	23.60598
1609	23.60562
1610	23.63195
1611	23.68216
1612	23.75226
1613	23.83738
1614	23.93216
1615	24.03114
1616	24.12915
1617	24.22167
1618	24.30506
1619	24.37679
1620	24.43548
1621	24.48088
1622	24.51377
1623	24.53571
1624	24.54878
1625	24.55531
1626	24.55752
1627	24.5573
1628	24.55598
1629	24.55415
1630	24.55169
1631	24.54776
1632	24.54094
1633	24.52951
1634	24.51163
1635	24.4857
1636	24.4506
1637	24.40595
1638	24.3523
1639	24.29119
1640	24.22516
1641	24.15759
1642	24.09253
1643	24.03432
1644	23.98731
1645	23.95539
1646	23.94164
1647	23.94804
1648	23.97513
1649	24.02196
1650	24.08601
1651	24.16338
1652	24.24895
1653	24.33684
1654	24.4208
1655	24.49474
1656	24.5532
1657	24.59186
1658	24.60789
1659	24.60026
1660	24.56982
1661	24.51931
1662	24.45314
1663	24.37709
1664	24.29782
1665	24.22235
1666	24.15746
1667	24.10915
1668	24.08211
1669	24.07931
1670	24.10175
1671	24.14838
1672	24.21613
1673	24.30019
1674	24.39442
1675	24.49183
1676	24.58522
1677	24.66774
1678	24.73353
1679	24.77816
1680	24.79908
1681	24.79575
1682	24.76976
1683	24.72463
1684	24.6655
1685	24.59871
1686	24.53119
1687	24.46987
1688	24.42107
1689	24.38993
1690	24.37998
1691	24.39281
1692	24.42796
1693	24.48296
1694	24.55358
1695	24.63421
1696	24.71838
1697	24.79937
1698	24.87078
1699	24.92717
1700	24.9645
1701	24.98053
1702	24.97498
1703	24.94956
1704	24.90779
1705	24.85462
1706	24.79601
1707	24.73826
1708	24.68748
1709	24.6489
1710	24.62641
1711	24.62212
1712	24.63611
1713	24.66643
1714	24.70919
1715	24.75893
1716	24.80909
1717	24.85265
1718	24.88275
1719	24.89343
1720	24.88017
1721	24.84043
1722	24.77397
1723	24.68296
1724	24.57191
1725	24.44739
1726	24.31751
1727	24.19129
1728	24.07794
1729	23.98609
1730	23.92302
1731	23.89404
1732	23.902
1733	23.94698
1734	24.02624
1735	24.13437
1736	24.26369
1737	24.40484
1738	24.54748
1739	24.68113
1740	24.796
1741	24.88375
1742	24.93819
1743	24.95573
1744	24.93569
1745	24.88031
1746	24.7946
1747	24.68586
1748	24.56311
1749	24.43635
1750	24.31572
1751	24.21071
1752	24.12935
1753	24.07766
1754	24.05913
1755	24.0745
1756	24.12175
1757	24.19632
1758	24.29154
1759	24.3992
1760	24.51026
1761	24.61564
1762	24.70695
1763	24.77717
1764	24.8212
1765	24.83626
1766	24.82206
1767	24.78076
1768	24.71675
1769	24.63625
1770	24.54671
1771	24.45624
1772	24.37284
1773	24.30382
1774	24.25518
1775	24.23117
1776	24.23397
1777	24.26359
1778	24.31793
1779	24.39298
1780	24.48324
1781	24.58217
1782	24.68277
1783	24.77811
1784	24.86191
1785	24.92899
1786	24.9756
1787	24.99966
1788	25.00086
1789	24.98056
1790	24.94161
1791	24.88806
1792	24.82477
1793	24.75703
1794	24.69009
1795	24.62884
1796	24.57745
1797	24.53915
1798	24.5161
1799	24.5093
1800	24.51873
1801	24.54337
1802	24.58148
1803	24.63073
1804	24.6885
1805	24.75206
1806	24.81874
1807	24.8861
1808	24.95197
1809	25.01451
1810	25.07219
1811	25.12376
1812	25.16817
1813	25.20453
1814	25.23203
1815	25.24994
1816	25.25765
1817	25.25466
1818	25.24069
1819	25.21578
1820	25.18039
1821	25.13548
1822	25.08261
1823	25.02395
1824	24.96221
1825	24.90062
1826	24.8427
1827	24.79208
1828	24.75227
1829	24.7263
1830	24.71654
1831	24.7244
1832	24.75014
1833	24.79278
1834	24.85009
1835	24.91865
1836	24.99405
1837	25.0712
1838	25.14467
1839	25.20912
1840	25.2597
1841	25.29249
1842	25.30481
1843	25.29552
1844	25.26512
1845	25.21579
1846	25.15124
1847	25.07645
1848	24.99731
1849	24.92013
1850	24.85114
1851	24.79595
1852	24.75912
1853	24.74368
1854	24.7509
1855	24.78015
1856	24.82886
1857	24.89277
1858	24.9662
1859	25.04252
1860	25.11472
1861	25.17593
1862	25.22007
1863	25.24234
1864	25.23965
1865	25.21093
1866	25.15727
1867	25.08182
1868	24.98966
1869	24.88735
1870	24.78248
1871	24.68304
1872	24.59681
1873	24.53075
1874	24.49044
1875	24.4796
1876	24.49985
1877	24.55054
1878	24.62878
1879	24.72972
1880	24.8469
1881	24.97274
1882	25.09918
1883	25.21826
1884	25.32276
1885	25.40674
1886	25.46599
1887	25.49829
1888	25.50358
1889	25.4839
1890	25.44321
1891	25.38697
1892	25.32177
1893	25.25467
1894	25.19271
1895	25.1423
1896	25.10873
1897	25.09579
1898	25.10545
1899	25.13776
1900	25.19089
1901	25.26129
1902	25.344
1903	25.43305
1904	25.52196
1905	25.60423
1906	25.67384
1907	25.72568
1908	25.75593
1909	25.76228
1910	25.74412
1911	25.70247
1912	25.63994
1913	25.56044
1914	25.46888
1915	25.37084
1916	25.2721
1917	25.17831
1918	25.09456
1919	25.02512
1920	24.97318
1921	24.94069
1922	24.92832
1923	24.93548
1924	24.96047
1925	25.00058
1926	25.05241
1927	25.11204
1928	25.17538
1929	25.23836
1930	25.2972
1931	25.3486
1932	25.38986
1933	25.41905
1934	25.43499
1935	25.43727
1936	25.42624
1937	25.40293
1938	25.36889
1939	25.32617
1940	25.27712
1941	25.22426
1942	25.1702
1943	25.11747
1944	25.06842
1945	25.02513
1946	24.98931
1947	24.96225
1948	24.94476
1949	24.93717
1950	24.93926
1951	24.95039
1952	24.96942
1953	24.99489
1954	25.02503
1955	25.0579
1956	25.09153
1957	25.124
1958	25.15361
1959	25.17896
1960	25.19907
1961	25.21344
1962	25.2221
1963	25.22556
1964	25.22484
1965	25.22131
1966	25.21666
1967	25.21269
1968	25.21118
1969	25.21377
1970	25.22177
1971	25.23606
1972	25.25705
1973	25.28455
1974	25.31789
1975	25.35588
1976	25.397
1977	25.43947
1978	25.48146
1979	25.52122
1980	25.55728
1981	25.58855
1982	25.61443
1983	25.63487
1984	25.65032
1985	25.6617
1986	25.67026
1987	25.67742
1988	25.68459
1989	25.69296
1990	25.70333
1991	25.71595
1992	25.73041
1993	25.74566
1994	25.75996
1995	25.77106
1996	25.77637
1997	25.77318
1998	25.75895
1999	25.73159
2000	25.68974
2001	25.63299
2002	25.5621
2003	25.47899
2004	25.38683
2005	25.28984
2006	25.19311
2007	25.10228
2008	25.02316
2009	24.9613
2010	24.9216
2011	24.90788
2012	24.92255
2013	24.96641
2014	25.03844
2015	25.13588
2016	25.2543
2017	25.3879
2018	25.52985
2019	25.67276
2020	25.80915
2021	25.93199
2022	26.03517
2023	26.11386
2024	26.16492
2025	26.18698
2026	26.18058
2027	26.148
2028	26.09312
2029	26.02099
2030	25.93749
2031	25.84879
2032	25.76094
2033	25.67935
2034	25.60845
2035	25.5514
2036	25.50987
2037	25.48408
2038	25.4728
2039	25.47361
2040	25.48317
2041	25.49762
2042	25.51293
2043	25.52534
2044	25.53168
2045	25.52969
2046	25.51821
2047	25.49722
2048	25.4679
2049	25.43238
2050	25.39363
2051	25.35509
2052	25.32035
2053	25.29283
2054	25.27542
2055	25.27027
2056	25.27855
2057	25.30037
2058	25.3348
2059	25.37994
2060	25.4331
2061	25.49105
2062	25.55032
2063	25.60747
2064	25.65937
2065	25.70346
2066	25.7379
2067	25.7617
2068	25.7747
2069	25.77755
2070	25.77155
2071	25.75848
2072	25.74037
2073	25.7193
2074	25.69716
2075	25.67553
2076	25.6555
2077	25.63767
2078	25.62216
2079	25.60863
2080	25.5965
2081	25.58501
2082	25.57347
2083	25.56138
2084	25.54857
2085	25.53529
2086	25.52222
2087	25.51043
2088	25.50128
2089	25.49624
2090	25.49671
2091	25.50382
2092	25.51822
2093	25.53988
2094	25.56804
2095	25.60115
2096	25.63691
2097	25.67241
2098	25.70438
2099	25.72941
2100	25.74432
2101	25.74644
2102	25.73397
2103	25.70618
2104	25.66364
2105	25.60822
2106	25.54311
2107	25.47261
2108	25.40185
2109	25.33648
2110	25.28216
2111	25.24414
2112	25.22681
2113	25.23329
2114	25.26512
2115	25.32205
2116	25.40204
2117	25.5013
2118	25.61453
2119	25.73534
2120	25.85667
2121	25.97134
2122	26.07259
2123	26.15462
2124	26.21302
2125	26.24514
2126	26.25026
2127	26.22963
2128	26.18636
2129	26.12516
2130	26.0519
2131	25.97309
2132	25.89542
2133	25.82508
2134	25.76736
2135	25.72616
2136	25.70372
2137	25.70047
2138	25.71508
2139	25.74459
2140	25.78479
2141	25.83061
2142	25.87666
2143	25.91777
2144	25.94945
2145	25.96836
2146	25.97266
2147	25.96213
2148	25.93823
2149	25.90396
2150	25.86356
2151	25.8221
2152	25.78499
2153	25.75745
2154	25.74397
2155	25.74787
2156	25.77095
2157	25.81323
2158	25.87295
2159	25.94665
2160	26.02944
2161	26.11541
2162	26.19814
2163	26.27125
2164	26.32897
2165	26.36665
2166	26.3812
2167	26.37137
2168	26.33786
2169	26.28331
2170	26.21206
2171	26.12979
2172	26.04307
2173	25.95874
2174	25.88337
2175	25.82268
2176	25.78106
2177	25.76122
2178	25.76396
2179	25.78813
2180	25.83076
2181	25.88736
2182	25.95236
2183	26.01956
2184	26.08279
2185	26.13639
2186	26.17572
2187	26.19761
2188	26.20055
2189	26.18484
2190	26.15247
2191	26.10694
2192	26.05283
2193	25.9954
2194	25.93996
2195	25.89146
2196	25.85387
2197	25.82989
2198	25.8206
2199	25.82543
2200	25.84213
2201	25.86707
2202	25.89557
2203	25.92237
2204	25.9422
2205	25.95031
2206	25.94297
2207	25.91797
2208	25.87482
2209	25.81495
2210	25.74165
2211	25.65982
2212	25.57563
2213	25.49596
2214	25.42785
2215	25.37783
2216	25.35135
2217	25.35223
2218	25.38226
2219	25.44099
2220	25.52567
2221	25.63142
2222	25.75157
2223	25.87814
2224	26.00249
2225	26.11599
2226	26.21074
2227	26.28017
2228	26.31964
2229	26.32678
2230	26.30171
2231	26.24704
2232	26.16765
2233	26.07032
2234	25.96316
2235	25.85496
2236	25.75451
2237	25.66988
2238	25.60778
2239	25.57307
2240	25.56842
2241	25.59411
2242	25.64809
2243	25.72621
2244	25.82261
2245	25.93025
2246	26.04157
2247	26.14905
2248	26.24594
2249	26.3267
2250	26.38747
2251	26.42633
2252	26.44332
2253	26.4404
2254	26.42114
2255	26.39028
2256	26.35329
2257	26.31575
2258	26.28278
2259	26.2586
2260	26.24606
2261	26.24642
2262	26.25921
2263	26.28234
2264	26.31228
2265	26.34448
2266	26.3738
2267	26.39509
2268	26.40371
2269	26.39605
2270	26.36995
2271	26.32496
2272	26.26253
2273	26.18592
2274	26.09999
2275	26.01089
2276	25.92552
2277	25.85096
2278	25.79389
2279	25.76
2280	25.75346
2281	25.77652
2282	25.82928
2283	25.90958
2284	26.01315
2285	26.13385
2286	26.26412
2287	26.39557
2288	26.51956
2289	26.62785
2290	26.71328
2291	26.77026
2292	26.7952
2293	26.78678
2294	26.74606
2295	26.67632
2296	26.58286
2297	26.47255
2298	26.35329
2299	26.23341
2300	26.12106
2301	26.0236
2302	25.94704
2303	25.8957
2304	25.87185
2305	25.8757
2306	25.90538
2307	25.95719
2308	26.02596
2309	26.10546
2310	26.18898
2311	26.26982
2312	26.34184
2313	26.3999
2314	26.4402
2315	26.46058
2316	26.46054
2317	26.44128
2318	26.40549
2319	26.35706
2320	26.30078
2321	26.24186
2322	26.18554
2323	26.13668
2324	26.09936
2325	26.07666
2326	26.07044
2327	26.08126
2328	26.10841
2329	26.15007
2330	26.20345
2331	26.26516
2332	26.3314
2333	26.39836
2334	26.46248
2335	26.52069
2336	26.57063
2337	26.61071
2338	26.64021
2339	26.65923
2340	26.66857
2341	26.66957
2342	26.66397
2343	26.65369
2344	26.6406
2345	26.62641
2346	26.61251
2347	26.59988
2348	26.58906
2349	26.5802
2350	26.5731
2351	26.56729
2352	26.56221
2353	26.55728
2354	26.55207
2355	26.54633
2356	26.54013
2357	26.53381
2358	26.52802
2359	26.52362
2360	26.52159
2361	26.52293
2362	26.52851
2363	26.53897
2364	26.55456
2365	26.57514
2366	26.60008
2367	26.62827
2368	26.65823
2369	26.68813
2370	26.71599
2371	26.7398
2372	26.75769
2373	26.76814
2374	26.77008
2375	26.76302
2376	26.74714
2377	26.72328
2378	26.69292
2379	26.65807
2380	26.62117
2381	26.58486
2382	26.55184
2383	26.52462
2384	26.50535
2385	26.49566
2386	26.49651
2387	26.50812
2388	26.52996
2389	26.5608
2390	26.59879
2391	26.64163
2392	26.68671
2393	26.73138
2394	26.77309
2395	26.80964
2396	26.83931
2397	26.86099
2398	26.87428
2399	26.87946
2400	26.87746
2401	26.86977
2402	26.85829
2403	26.84512
2404	26.83245
2405	26.82224
2406	26.81618
2407	26.81545
2408	26.82064
2409	26.83173
2410	26.84809
2411	26.86851
2412	26.89138
2413	26.91478
2414	26.93667
2415	26.95511
2416	26.96841
2417	26.97527
2418	26.97493
2419	26.96722
2420	26.95259
2421	26.93204
2422	26.90706
2423	26.87947
2424	26.8513
2425	26.82453
2426	26.801
2427	26.7822
2428	26.76914
2429	26.76227
2430	26.76149
2431	26.7661
2432	26.77494
2433	26.7865
2434	26.79907
2435	26.81096
2436	26.82062
2437	26.82688
2438	26.82905
2439	26.82705
2440	26.8214
2441	26.81326
2442	26.80429
2443	26.79654
2444	26.79228
2445	26.79374
2446	26.80295
2447	26.82146
2448	26.8502
2449	26.88935
2450	26.9382
2451	26.99523
2452	27.05811
2453	27.12386
2454	27.18907
2455	27.25011
2456	27.30344
2457	27.34584
2458	27.37473
2459	27.38833
2460	27.38584
2461	27.36754
2462	27.33474
2463	27.28976
2464	27.2357
2465	27.17625
2466	27.1154
2467	27.05712
2468	27.00508
2469	26.96233
2470	26.93111
2471	26.91266
2472	26.90713
2473	26.91361
2474	26.93022
2475	26.95428
2476	26.98256
2477	27.01157
2478	27.03789
2479	27.05844
2480	27.07078
2481	27.07334
2482	27.06553
2483	27.04779
2484	27.02162
2485	26.98937
2486	26.95409
2487	26.91925
2488	26.88844
2489	26.86502
2490	26.85189
2491	26.85117
2492	26.86405
2493	26.89064
2494	26.92999
2495	26.98012
2496	27.0382
2497	27.10077
2498	27.16403
2499	27.22413
2500	27.27751
2501	27.32111
2502	27.35271
2503	27.37097
2504	27.37561
2505	27.36736
2506	27.34783
2507	27.3194
2508	27.28497
2509	27.24766
2510	27.2106
2511	27.17659
2512	27.14793
2513	27.12622
2514	27.1123
2515	27.10619
2516	27.10718
2517	27.11395
2518	27.12478
2519	27.13774
2520	27.15097
2521	27.16289
2522	27.17236
2523	27.17887
2524	27.18255
2525	27.18423
2526	27.18527
2527	27.18748
2528	27.1929
2529	27.20352
2530	27.22111
2531	27.24693
2532	27.28161
2533	27.32497
2534	27.37604
2535	27.43306
2536	27.4936
2537	27.55479
2538	27.61358
2539	27.66696
2540	27.71233
2541	27.74772
2542	27.77201
2543	27.78509
2544	27.78791
2545	27.78242
2546	27.77141
2547	27.75833
2548	27.74691
2549	27.74087
2550	27.74352
2551	27.75742
2552	27.78412
2553	27.8239
2554	27.87574
2555	27.93725
2556	28.00487
2557	28.07407
2558	28.13974
2559	28.19656
2560	28.23947
2561	28.2641
2562	28.26716
2563	28.24676
2564	28.20264
2565	28.13622
2566	28.05056
2567	27.95016
2568	27.84063
2569	27.7283
2570	27.61972
2571	27.52115
2572	27.4381
2573	27.37486
2574	27.33422
2575	27.31724
2576	27.3232
2577	27.34965
2578	27.39268
2579	27.44728
2580	27.50771
2581	27.56808
2582	27.6228
2583	27.66707
2584	27.69729
2585	27.71131
2586	27.70865
2587	27.69045
2588	27.65937
2589	27.61933
2590	27.57511
2591	27.53192
2592	27.49494
2593	27.4688
2594	27.45721
2595	27.46263
2596	27.48604
2597	27.52687
2598	27.5831
2599	27.65143
2600	27.7276
2601	27.80682
2602	27.88417
2603	27.95508
2604	28.01572
2605	28.06337
2606	28.09658
2607	28.11533
2608	28.12096
2609	28.11602
2610	28.10395
2611	28.08874
2612	28.07449
2613	28.06497
2614	28.06324
2615	28.07128
2616	28.0898
2617	28.11809
2618	28.15413
2619	28.19468
2620	28.23563
2621	28.27238
2622	28.30026
2623	28.31504
2624	28.31335
2625	28.29302
2626	28.25343
2627	28.19556
2628	28.12202
2629	28.03689
2630	27.94541
2631	27.85361
2632	27.76775
2633	27.69388
2634	27.63727
2635	27.60203
2636	27.59065
2637	27.60389
2638	27.64065
2639	27.69804
2640	27.77168
2641	27.85603
2642	27.94487
2643	28.03182
2644	28.11091
2645	28.17704
2646	28.22644
2647	28.25692
2648	28.26809
2649	28.26129
2650	28.23946
2651	28.20683
2652	28.16845
2653	28.12976
2654	28.09598
2655	28.07166
2656	28.06018
2657	28.06342
2658	28.08158
2659	28.11312
2660	28.15488
2661	28.20234
